datetime,open,high,low,close,volume
2026-06-15 10:09:00,76611.57,76629.53,76605.72,76609.26,0
2026-06-15 10:12:00,76609.49,76617.93,76573.83,76615.21,0
2026-06-15 10:15:00,76615.4,76627.06,76590.94,76598.99,0
2026-06-15 10:18:00,76601.89,76604.92,76581.95,76591.46,0
2026-06-15 10:21:00,76594.67,76638.78,76588.5,76625.6,0
2026-06-15 10:24:00,76629.48,76639.63,76605.0,76638.98,0
2026-06-15 10:27:00,76638.94,76683.17,76631.6,76668.74,0
2026-06-15 10:30:00,76668.28,76703.51,76668.28,76677.74,0
2026-06-15 10:33:00,76676.25,76717.94,76676.25,76703.81,0
2026-06-15 10:36:00,76702.09,76722.96,76690.15,76717.75,0
2026-06-15 10:39:00,76717.44,76727.4,76692.7,76716.93,0
2026-06-15 10:42:00,76714.12,76727.75,76710.98,76713.27,0
2026-06-15 10:45:00,76714.86,76758.36,76707.57,76747.78,0
2026-06-15 10:48:00,76748.77,76781.61,76730.83,76780.26,0
2026-06-15 10:51:00,76780.82,76808.36,76773.75,76792.09,0
2026-06-15 10:54:00,76789.83,76793.71,76758.51,76793.63,0
2026-06-15 10:57:00,76793.23,76817.17,76791.25,76798.55,0
2026-06-15 11:00:00,76795.95,76799.25,76716.62,76717.48,0
2026-06-15 11:03:00,76715.71,76728.39,76691.98,76700.78,0
2026-06-15 11:06:00,76702.11,76727.8,76682.46,76719.69,0
2026-06-15 11:09:00,76720.22,76731.66,76702.11,76703.09,0
2026-06-15 11:12:00,76702.39,76718.15,76675.61,76677.08,0
2026-06-15 11:15:00,76674.52,76682.67,76653.47,76659.15,0
2026-06-15 11:18:00,76662.19,76698.43,76662.19,76672.73,0
2026-06-15 11:21:00,76674.65,76691.64,76659.8,76672.24,0
2026-06-15 11:24:00,76672.07,76680.12,76661.17,76677.02,0
2026-06-15 11:27:00,76682.94,76714.2,76675.23,76708.18,0
2026-06-15 11:30:00,76708.49,76710.93,76676.91,76680.21,0
2026-06-15 11:33:00,76679.69,76686.53,76644.45,76656.56,0
2026-06-15 11:36:00,76659.64,76663.58,76647.03,76654.92,0
2026-06-15 11:39:00,76655.03,76674.15,76643.55,76662.68,0
2026-06-15 11:42:00,76661.18,76668.84,76627.04,76629.82,0
2026-06-15 11:45:00,76628.03,76630.77,76598.64,76626.41,0
2026-06-15 11:48:00,76624.69,76638.24,76610.13,76623.54,0
2026-06-15 11:51:00,76621.91,76658.36,76621.91,76655.26,0
2026-06-15 11:54:00,76653.88,76662.62,76645.71,76650.9,0
2026-06-15 11:57:00,76650.95,76654.67,76618.95,76629.72,0
2026-06-15 12:00:00,76630.29,76644.22,76611.94,76613.27,0
2026-06-15 12:03:00,76612.25,76621.86,76569.1,76569.72,0
2026-06-15 12:06:00,76571.4,76584.92,76549.93,76550.24,0
2026-06-15 12:09:00,76547.59,76554.34,76523.83,76536.39,0
